企业单位,实例,上海野生动物园
古迹,实例,西递宏村
安徽,实例,西递宏村
西递,实例,西递宏村
宏村,实例,西递宏村
清代,实例,南新仓
北京,实例,南新仓
建筑,实例,南新仓
古建筑,实例,南新仓
仓库,实例,南新仓
植物,实例,中国科学院西双版纳热带植物园
旅游景点,实例,中国科学院西双版纳热带植物园
西双版纳,实例,中国科学院西双版纳热带植物园
研究机构,实例,中国科学院西双版纳热带植物园
植物园,实例,中国科学院西双版纳热带植物园
军事,实例,中国民兵武器装备陈列馆
旅游,实例,中国民兵武器装备陈列馆
北京,实例,中国民兵武器装备陈列馆
枪械,实例,中国民兵武器装备陈列馆
文化,实例,青龙湖公园
旅游,实例,青龙湖公园
北京,实例,青龙湖公园
公园,实例,青龙湖公园
景点,实例,青龙湖公园
风景区,实例,太湖鼋头渚风景区
无锡,实例,太湖鼋头渚风景区
景点,实例,太湖鼋头渚风景区
名胜古迹,实例,太湖鼋头渚风景区
北京,实例,朝阳公园
风景区,实例,朝阳公园
公园,实例,朝阳公园
景点,实例,朝阳公园
朝阳,实例,朝阳公园
旅游,实例,白草畔
度假,实例,白草畔
白草畔,实例,白草畔
交通,实例,红领巾公园
北京,实例,红领巾公园
景点,实例,红领巾公园
少先队,实例,红领巾公园
游乐,实例,红领巾公园
旅游,实例,大小洞天风景区
景点,实例,大小洞天风景区
海南,实例,大小洞天风景区
三亚,实例,大小洞天风景区
国家地理,实例,大小洞天风景区
旅游,实例,京都第一瀑
北京,实例,京都第一瀑
景点,实例,京都第一瀑
密云,实例,京都第一瀑
中国,实例,清凉谷旅游风景区
旅游,实例,清凉谷旅游风景区
北京,实例,清凉谷旅游风景区
风景区,实例,清凉谷旅游风景区
景点,实例,清凉谷旅游风景区
风景,实例,桃源仙谷自然风景区
台湾,实例,桃源仙谷自然风景区
旅游,实例,桃源仙谷自然风景区
旅游,实例,京东石林峡风景区
平谷,实例,京东石林峡风景区
地理,实例,上方山国家森林公园
旅游,实例,上方山国家森林公园
风景区,实例,上方山国家森林公园
公园,实例,上方山国家森林公园
景点,实例,上方山国家森林公园
医学,实例,泰宁
药品,实例,泰宁
地名,实例,泰宁
世界地质公园,实例,泰宁
旅游指导,实例,泰宁
旅游,实例,麋鹿苑
北京,实例,麋鹿苑
公园,实例,麋鹿苑
景点,实例,麋鹿苑
自然风光,实例,那拉提
钢铁,实例,北京首云铁矿
冶金,实例,北京首云铁矿
矿山,实例,北京首云铁矿
企业介绍,实例,北京首云铁矿
球团矿,实例,北京首云铁矿
北京名胜,实例,北京黄花城水长城旅游区
风景,实例,乐山大佛景区
旅游,实例,乐山大佛景区
自然遗产,实例,乐山大佛景区
乐山,实例,乐山大佛景区
乐山大佛,实例,乐山大佛景区
地理,实例,齐天乐园
旅游,实例,齐天乐园
北京,实例,齐天乐园
景点,实例,齐天乐园
乐园,实例,齐天乐园
旅游,实例,老虎滩海洋公园
老虎滩,实例,老虎滩海洋公园
旅游,实例,小龙门森林公园
北京,实例,小龙门森林公园
风景区,实例,小龙门森林公园
公园,实例,小龙门森林公园
景点,实例,小龙门森林公园
中国,实例,湖洞水风景区
旅游,实例,湖洞水风景区
北京,实例,湖洞水风景区
风景区,实例,湖洞水风景区
景点,实例,湖洞水风景区
文化,实例,前门大街
旅游,实例,前门大街
北京,实例,前门大街
街道,实例,前门大街
文化,实例,君山岛
旅游,实例,君山岛
景点,实例,君山岛
岳阳,实例,君山岛
君山,实例,君山岛
旅游,实例,神龙溪
风景区,实例,神龙溪
神龙溪,实例,神龙溪
电影,实例,大观楼影城
北京,实例,大观楼影城
老字号,实例,大观楼影城
北京,实例,太平洋海底世界博览馆
博物馆,实例,太平洋海底世界博览馆
文化,实例,中国人民抗日战争纪念雕塑园
旅游,实例,中国人民抗日战争纪念雕塑园
北京,实例,中国人民抗日战争纪念雕塑园
景点,实例,中国人民抗日战争纪念雕塑园
北京,实例,北京野生动物园
景点,实例,北京野生动物园
野生动物园,实例,北京野生动物园
中国,实例,万芳亭公园
旅游,实例,万芳亭公园
风景区,实例,万芳亭公园
景点,实例,万芳亭公园
万芳亭公园,实例,万芳亭公园
旅游,实例,古崖原始部落旅游度假区
人文景观,实例,古崖原始部落旅游度假区
原始部落,实例,古崖原始部落旅游度假区
旅游度假区,实例,古崖原始部落旅游度假区
崖居遗址,实例,古崖原始部落旅游度假区
中国,实例,南宫旅游景区
旅游,实例,南宫旅游景区
风景区,实例,南宫旅游景区
景点,实例,南宫旅游景区
南宫旅游景区,实例,南宫旅游景区
中国,实例,百泉山旅游区
旅游,实例,百泉山旅游区
风景区,实例,百泉山旅游区
景点,实例,百泉山旅游区
百泉山旅游区,实例,百泉山旅游区
娱乐,实例,北京顺鑫绿色度假村
休闲,实例,北京顺鑫绿色度假村
自然,实例,北京顺鑫绿色度假村
北京,实例,北京顺鑫绿色度假村
顺义,实例,北京顺鑫绿色度假村
高尔夫,实例,观澜湖
区域,实例,观澜湖
地方,实例,观澜湖
名胜,实例,观澜湖
地理位置,实例,观澜湖
艺术,实例,北京故宫博物院
文物,实例,北京故宫博物院
博物馆,实例,北京故宫博物院
历史文化,实例,北京故宫博物院
文化,实例,福建土楼
旅游,实例,福建土楼
建筑,实例,福建土楼
福建,实例,福建土楼
世界文化遗产,实例,福建土楼
旅游,实例,呀诺达雨林文化旅游区
海南,实例,呀诺达雨林文化旅游区
三亚,实例,呀诺达雨林文化旅游区
艺术馆,实例,韩美林艺术馆
重庆,实例,酉阳桃花源
景区,实例,酉阳桃花源
桃花源,实例,酉阳桃花源
酉阳,实例,酉阳桃花源
大酉洞,实例,酉阳桃花源
旅游,实例,京西十八潭
景点,实例,京西十八潭
自然景观,实例,京西十八潭
京西十八潭,实例,京西十八潭
北京,实例,北京蟹岛绿色生态度假村
度假,实例,北京蟹岛绿色生态度假村
茶园,实例,湖广会馆戏楼
戏楼,实例,湖广会馆戏楼
戏院,实例,湖广会馆戏楼
书场,实例,湖广会馆戏楼
旅游,实例,春晖园温泉度假村
酒店,实例,春晖园温泉度假村
度假村,实例,春晖园温泉度假村
国家森林公园,实例,鹫峰国家森林公园
公园,实例,通州运河公园
运河,实例,通州运河公园
通州,实例,通州运河公园
保健,实例,天龙源温泉度假村
度假,实例,天龙源温泉度假村
旅游,实例,中原大佛
景点,实例,中原大佛
河南,实例,中原大佛
温泉,实例,中原大佛
大佛,实例,中原大佛
旅游,实例,石花洞风景区
山脉,实例,石花洞风景区
香草,实例,北京紫海香堤香草艺术庄园
紫海香堤,实例,北京紫海香堤香草艺术庄园
旅游,实例,云峰山自然风景区
风景区,实例,云峰山自然风景区
山脉,实例,云峰山自然风景区
旅游景点,实例,深圳华侨城旅游度假区
度假区,实例,长隆旅游度假区
花卉,实例,北京国际鲜花港
鲜花,实例,北京国际鲜花港
景区,实例,湘潭韶山旅游区
旅游区,实例,湘潭韶山旅游区
景区,实例,丽江玉龙雪山景区
京郊旅游,实例,黄芩仙谷
北京景区,实例,黄芩仙谷
门头沟旅游,实例,黄芩仙谷
门头沟景区,实例,黄芩仙谷
爨柏景区,实例,黄芩仙谷
梅林归鹤,所属地区,西湖
黄山头镇,著名景点,黄山
芗他君石柱,文物收藏,故宫博物院
北京故宫博物院,中文名称,北京故宫博物院
北京故宫博物院,外文名称,the Palace Museum
北京故宫博物院,类别,综合性博物馆
北京故宫博物院,地点,中国北京
北京故宫博物院,竣工时间,1925年10月10日
传宋李唐文姬归汉图,文物原属,故宫
双松图歌,文物收藏,故宫博物院
泰山区,著名景点,泰山
酒泉钢铁（集团）有限责任公司,总部地点,嘉峪关
何贤公园,别名,香山公园
呀诺达雨林文化旅游区,中文名称,呀诺达雨林文化旅游区
呀诺达雨林文化旅游区,所属地区,海榆中线三亚至保亭方向18公里处
呀诺达雨林文化旅游区,规划面积,45平方公里
呀诺达雨林文化旅游区,景观区域,雨林谷和梦幻谷
郭沫若行书七言自作诗,文物原属,故宫
泉州道教,道教圣地,清源山
亲情较量,导演,黄山
匡裕,出生地,庐山
明王宠楷书送陈子龄会试诗,收藏,故宫博物院
熹平石经残石,拓片现藏,故宫博物院
蓬莱阁诗,作品出处,蓬莱阁
清笪重光行书拟白乐天放歌行轴,收藏,故宫博物院
黟山,现名,黄山
五台山佛教建筑群,中文名称,五台山
画云台山记,中文名称,云台山
宋米芾拜中岳命作,现藏,北京故宫博物院
琴岛之恋,拍摄地点,鼓浪屿
练霓裳,出生地,华山
崆峒镇,名胜古迹,崆峒山
南宋吴琚行书寿父帖页,文物收藏,北京故宫博物院
捐献大家孙瀛州,作者,故宫博物院
锦官,著名景点,九寨沟
乌鸦岭,所属地区,武当山
镜泊湖毛公山,所属地区,镜泊湖
汇泉公园,别名,中山公园
西津渡,编剧,庐山
尼寇,出生地,北京动物园
天下第四行书,收藏,故宫博物院
卜商帖,保存,北京故宫博物院
西涯,别名,什刹海
周之冕百花图卷,收藏,北京故宫博物院
汪士慎墨梅图卷,文物收藏,故宫博物院
李霖灿,职业,故宫博物院
鲒埼亭,所属地区,奉化
谪龙说,现藏,北京故宫博物院
释净东,出家地,九华山
丽江我行我宿客栈,总部地点,丽江古城
刁蛮俏御医,拍摄地点,横店影视城
康小伟,毕业院校,横店影视城
华云碧,出生地,华山
湘潭韶山旅游区,中文名称,湘潭韶山旅游区
湘潭韶山旅游区,所属地区,湖南省
湘潭韶山旅游区,地理位置,湖南省中部偏东
湘潭韶山旅游区,著名景点,雨湖公园、岱子山新石器时代遗址、云门寺
湘潭韶山旅游区,名人故居,齐白石故居、彭德怀故居
湘潭韶山旅游区,名胜古迹,玄帝宫、玉皇宫、观音宫、观音堂
湘潭韶山旅游区,特产,灯芯糕、紫油姜
佛道茶艺,形成地点,五台山
藏心术,拍摄地点,横店影视城
明徐渭草书七律诗轴,文物收藏,北京故宫博物院
游庐山,中文名称,庐山
诸上座草书卷,馆藏,故宫博物院
春帖子词,现藏,故宫博物院
被遗弃的秘密,拍摄地点,横店影视城
伊秉绶隶书五字横幅,文物收藏,北京故宫博物院
黎光村,著名景点,老君山
南宋陆游怀成都诗卷,馆藏,北京故宫博物院
康晓飞,经纪公司,横店影视城
究竟定：清宫藏密瑜伽修行宝典,作者,故宫博物院
幽篁戴胜图,文物收藏,故宫博物院
明沈度楷书敬斋箴页,收藏,故宫博物院
清玄烨行书初夏登楼临水诗轴,收藏,故宫博物院
青铜器修复及复制技艺,申报地区,故宫博物院
红螺寺传奇,其它译名,红螺寺
官式古建筑营造技艺,申报单位,故宫博物院
十界邪神2,作者,南山
清观鹏无量寿佛图,收藏,北京故宫博物院
宋亦阳,出生地,嘉峪关
